1348	11	C08G-000
1349	91	A61F-005
1350	22	A62B-007
1351	7	A62B-018
1352	4	C04B-007
1353	4	C04B-014
1354	4	C04B-018
1355	5	C04B-020
1356	22	C04B-028
1357	7	A21B-003
1358	3	A21B-005
1359	21	A47J-036
1360	48	H05B-001
1361	6	B29D-000
1362	42	B29D-011
1363	19	F28D-015
1364	23	F28F-027
1365	3	G21C-015
1366	210	G01N-025
1367	106	H05K-009
1368	42	A47L-009
1369	144	B65H-007
1370	1	G06H-005
1371	15	G03B-009
1372	12	D05B-069
1373	4	F16K-007
1374	386	G03C-005
1375	94	B01L-003
1376	14	F16B-002
1377	41	H05B-003
1378	43	B23Q-007
1379	138	F01D-025
1380	155	G01M-001
1381	105	F02D-035
1382	69	B41K-003
1383	19	B23P-023
1384	5	B24B-027
1385	267	B60T-013
1386	356	B60K-017
1387	33	H02K-011
1388	26	G03C-001
1389	18	B41L-045
1390	19	B41L-047
1391	99	A61G-099
1392	38	G01F-019
1393	8	G02F-002
1394	54	A47G-023
1395	8	B07C-009
1396	114	H01Q-021
1397	15	E04B-005
1398	39	F24F-013
1399	115	G08B-027
1400	25	B61D-037
1401	47	A63G-031
1402	9	C08L-033
1403	27	B32B-000
1404	59	B32B-007
1405	4	B43L-000
1406	30	B43L-001
1407	5	B44F-000
1408	1	B44F-005
1409	38	B43K-029
1410	9	G06C-017
1411	6	C23F-011
1412	1	C23F-015
1413	122	F16F-015
1414	37	G05D-019
1415	48	F16H-007
1416	96	G01M-009
1417	119	G02B-003
1418	16	G02B-009
1419	124	G02B-013
1420	20	G02B-015
1421	126	F24C-007
1422	118	B42D-001
1423	50	G09B-001
1424	24	B65H-000
1425	17	B65H-075
1426	4	B01D-005
1427	31	B32B-015
1428	26	B32B-033
1429	5	B32B-035
1430	149	F16H-003
1431	237	B60C-023
1432	10	G06F-014
1433	107	G01S-011
1434	46	B23C-003
1435	24	B63B-027
1436	31	E01D-021
1437	27	F16J-015
1438	3	H02K-013
1439	90	H01H-009
1440	56	H02P-001
1441	21	H03G-000
1442	36	E03C-001
1443	19	B61L-021
1444	20	A43B-007
1445	21	A43B-013
1446	1	A43B-021
1447	49	A47C-007
1448	9	A47C-027
1449	47	A61H-001
1450	4	A61H-007
1451	8	A63B-026
1452	54	G01L-007
1453	146	B63H-025
1454	6	B21B-028
1455	6	B21B-031
1456	5	B24B-005
1457	4	F16H-027
1458	6	B01J-031
1459	49	B08B-003
1460	5	C02F-005
1461	18	C08J-011
1462	20	C11D-003
1463	4	C12S-009
1464	3	C12S-011
1465	2	C12S-013
1466	20	G06G-017
1467	18	C07D-207
1468	33	C07K-005
1469	1	C12S-001
1470	3	C12S-003
1471	4	C23C-018
1472	1	H04K-005
1473	14	H02P-008
1474	65	A47F-003
1475	44	H01B-007
1476	50	B62H-005
1477	4	H03B-023
1478	58	F17D-003
1479	5	B44F-009
1480	1	B60T-031
1481	5	F04B-013
1482	2	F04F-001
1483	14	G21F-009
1484	4	A41D-003
1485	7	A41H-000
1486	5	F04B-015
1487	10	B21D-026
1488	5	B21K-003
1489	2	B21K-025
1490	106	F01D-005
1491	25	B65C-011
1492	34	H01F-038
1493	13	B42D-007
1494	379	G01N-037
1495	9	F28D-020
1496	86	H05K-000
1497	135	G07F-013
1498	9	G03G-000
1499	7	B41B-023
1500	7	B41F-015
1501	8	B05B-000
1502	19	B05B-001
1503	3	F17C-000
1504	5	F17C-007
1505	347	B60K-035
1506	5	B61K-001
1507	11	B66B-025
1508	2	B66B-031
1509	79	F16M-011
1510	4	F25B-025
1511	77	F25D-011
1512	16	G09B-013
1513	426	H04R-005
1514	23	C07D-209
1515	9	C07D-241
1516	43	C07D-401
1517	70	A63B-057
1518	10	F17C-001
1519	21	H02J-015
1520	5	H06F-001
1521	7	G06G-013
1522	45	B61L-001
1523	27	A23L-003
1524	5	B07B-000
1525	31	B65B-000
1526	14	E05B-035
1527	6	E05G-000
1528	874	G01S-019
1529	5	B29D-022
1530	6	C03B-005
1531	5	G06F-171
1532	11	B42D-012
1533	44	B66B-007
1534	7	B01D-063
1535	37	G05F-005
1536	7	H02B-000
1537	9	H04L-011
1538	6	B62D-125
1539	14	B62D-127
1540	26	B67D-000
1541	589	E04B-001
1542	3	B27C-005
1543	125	B65G-059
1544	40	G01N-013
1545	6	F24C-001
1546	68	G01K-003
1547	2	F01D-013
1548	19	F01D-015
1549	7	A01B-005
1550	10	B60M-001
1551	14	A63C-019
1552	9	A63D-005
1553	21	F24F-005
1554	18	B65G-011
1555	8	G01C-002
1556	22	B65H-009
1557	122	B65H-029
1558	20	F16D-023
1559	67	F16D-025
1560	86	H04K-003
1561	85	G02B-021
1562	33	G03B-003
1563	51	G03B-013
1564	26	B65H-023
1565	113	E04G-023
1566	144	B65B-001
1567	24	G05F-007
1568	216	B65G-049
1569	105	G01C-025
1570	29	H02B-003
1571	2	F21Q-001
1572	45	F21V-007
1573	686	B60K-006
1574	158	B60L-007
1575	61	F16H-037
1576	2	F16H-049
1577	3	H03D-011
1578	9	A63K-003
1579	70	F02B-047
1580	901	B60W-050
1581	11	F15B-009
1582	3	B23K-103
1583	17	G03G-013
1584	222	C12N-001
1585	5	G01H-015
1586	32	F02D-037
1587	10	G06G-009
1588	28	F23G-005
1589	8	A62C-027
1590	1	G11C-012
1591	6	H03C-005
1592	87	C07K-007
1593	2	C08L-097
1594	10	G05D-029
1595	53	A01K-001
1596	5	A01K-003
1597	5	A01K-007
1598	29	A01K-015
1599	7	A01K-039
1600	40	A23K-001
1601	320	G06T-000
1602	96	A61K-049
1603	1	G01B-105
1604	7	B08B-013
1605	27	F41J-005
1606	9	A44C-009
1607	2	H04K-007
1608	4	H01L-009
1609	8	H04K-009
1610	368	F16D-048
1611	5	F16D-105
1612	81	B05D-005
1613	2	G11B-002
1614	96	H04H-000
1615	96	G01V-008
1616	8	B21B-039
1617	12	H01G-013
1618	20	A45C-001
1619	118	F02M-051
1620	21	G07B-003
1621	28	A47B-088
1622	8	A47B-095
1623	23	G04F-007
1624	4	B23B-019
1625	20	B23Q-005
1626	31	B23Q-011
1627	7	G07F-003
1628	1	C07F-002
1629	26	C08J-003
1630	40	C08K-003
1631	5	C09D-133
1632	12	H01J-029
1633	7	D04B-021
1634	4	D04C-001
1635	108	B64C-027
1636	10	H01Q-023
1637	12	H01Q-025
1638	28	F22B-035
1639	1	F22G-005
1640	14	H01P-007
1641	12	G03B-001
1642	28	E03F-001
1643	98	F04B-049
1644	17	E01B-035
1645	7	B41B-019
1646	1	G08K-011
1647	20	F02M-069
1648	16	B62D-000
1649	29	C08F-002
1650	7	C08F-010
1651	10	B03C-003
1652	11	D05B-025
1653	27	B29C-043
1654	221	B65F-005
1655	11	A47B-053
1656	286	E05F-015
1657	24	B65G-069
1658	53	A63B-022
1659	18	F16D-033
1660	32	B65D-019
1661	11	C03B-037
1662	10	H05H-007
1663	39	E02D-027
1664	1	F27B-021
1665	4	B41F-009
1666	162	B66F-009
1667	2	H03C-000
1668	387	H04W-052
1669	12	F16C-041
1670	77	F16H-057
1671	9	H01H-021
1672	18	B42C-001
1673	6	A63D-001
1674	19	G09C-000
1675	30	B42F-021
1676	60	E04B-002
1677	18	B25F-005
1678	516	G03F-009
1679	13	G04C-023
1680	7	H05H-013
1681	11	C23C-000
1682	13	C07C-233
1683	17	A61F-004
1684	26	B60T-000
1685	7	B61H-000
1686	12	A61C-017
1687	2	G06G-012
1688	14	G05G-007
1689	2	G12B-000
1690	64	E05B-019
1691	49	B60J-001
1692	44	B60J-007
1693	11	B25H-003
1694	38	A47B-063
1695	1	B42F-015
1696	12	B31B-049
1697	2	C08C-019
1698	54	H01H-001
1699	17	H01J-031
1700	17	F41A-017
1701	25	B01D-035
1702	6	B01D-037
1703	45	B01D-046
1704	8	B65H-054
1705	34	A01G-023
1706	13	B01D-003
1707	3	B01D-047
1708	24	B01J-008
1709	1	C07B-000
1710	4	C07C-041
1711	4	C07C-043
1712	4	C03B-019
1713	14	C03B-023
1714	10	F25J-003
1715	24	F41G-005
1716	9	B01L-000
1717	31	B65G-017
1718	4	A01K-087
1719	6	A63B-049
1720	60	A63B-053
1721	8	B62K-019
1722	1	H04L-380
1723	1	B25D-011
1724	11	B28D-001
1725	96	A61C-009
1726	36	H02H-005
1727	11	A61H-033
1728	31	A63B-021
1729	1	G01F-159
1730	38	H02K-015
1731	8	H02K-019
1732	5	E01F-007
1733	17	B41F-031
1734	23	B41L-013
1735	64	B41K-001
1736	34	F02G-005
1737	9	F22B-001
1738	27	A47K-010
1739	936	G06Q-000
1740	70	G09F-001
1741	56	G01P-009
1742	38	A01D-034
1743	1	H07N-007
1744	25	B25H-007
1745	9	B44B-003
1746	56	G01N-007
1747	81	A63H-003
1748	5	A44B-001
1749	49	E02D-001
1750	27	E02D-003
1751	22	E02F-001
1752	5	E21C-039
1753	13	F16D-067
1754	318	G01V-011
1755	6235	H04W-012
1756	59	B66C-023
1757	12	B06F-017
1758	1	B62D-045
1759	52	G08C-000
1760	12	H01H-027
1761	13	G01K-000
1762	192	F02N-011
1763	1	C10M-115
1764	26	H01R-009
1765	60	H03K-009
1766	30	B65D-088
1767	85	B65G-065
1768	119	B67D-007
1769	33	G01F-007
1770	76	G09B-011
1771	4	D06P-007
1772	12	H01B-009
1773	11	G11C-021
1774	12	A01F-025
1775	27	A23P-001
1776	17	A61N-002
1777	6	H04L-003
1778	16	G04C-011
1779	78	B25J-015
1780	2	B44B-009
1781	20	B44C-003
1782	18	E04F-015
1783	54	F02N-015
1784	108	E21B-010
1785	6	B65B-017
1786	1	H04M-010
1787	5	G08K-003
1788	52	B41F-017
1789	31	G07C-007
1790	92	A61C-005
1791	7	E05B-043
1792	41	H04J-015
1793	22	F16L-003
1794	63	F16M-013
1795	8	A01H-004
1796	7	A01M-021
1797	8	A01N-063
1798	8	F15C-001
1799	51	G01F-011
1800	8	G21K-004
1801	6	H03D-005
1802	721	E21B-043
1803	20	A62C-003
1804	2	H03B-017
1805	9	B60C-025
1806	580	H04N-019
1807	20	F01D-019
1808	13	G01D-013
1809	4	A01B-051
1810	161	C02F-001
1811	23	E04H-005
1812	211	G01M-099
1813	32	F41G-009
1814	31	G02F-000
1815	10	H04N-059
1816	26	F02M-065
1817	8	B65H-016
1818	13	B65H-020
1819	2	B65H-061
1820	1309	G06Q-090
1821	8	B43M-005
1822	14	B64C-023
1823	8	B44B-001
1824	20	B65D-021
1825	84	A61P-003
1826	2	A61L-012
1827	42	H04N-071
1828	41	F16H-047
1829	1	G16H-047
1830	14	H04J-009
1831	7	D03J-001
1832	8	H02K-024
1833	27	B61L-029
1834	45	B62B-005
1835	8	B04B-013
1836	118	H02M-001
1837	9	A62B-037
1838	9	H03F-021
1839	8	D21F-003
1840	40	B60K-025
1841	19	F01P-011
1842	18	D06F-093
1843	3	F01B-009
1844	17	F16H-021
1845	15	C09B-067
1846	10	G02B-019
1847	28	G10H-005
1848	79	B67D-001
1849	52	H01P-003
1850	4	E04G-009
1851	15	A63B-055
1852	5	H01H-050
1853	5	H01H-051
1854	8	G03G-005
1855	16	E04H-013
1856	18	G06H-015
1857	82	B61C-017
1858	137	B61L-003
1859	2	B11B-007
1860	53	F16F-009
1861	2	B06F-013
1862	133	G09F-023
1863	2	G10L-004
1864	33	B41J-000
1865	9	B42D-109
1866	6	B24B-019
1867	4	F41J-003
1868	1	F42B-006
1869	3	C07F-019
1870	8	C09D-000
1871	5	B24B-000
1872	4	B24B-029
1873	26	B24B-037
1874	10	B01D-000
1875	10	B01D-039
1876	83	B65G-037
1877	7	F24D-017
1878	36	G05D-027
1879	12	B62D-057
1880	87	B60G-021
1881	2	D05C-009
1882	3	C10G-049
1883	32	B61B-013
1884	7	C07F-007
1885	2	A47B-027
1886	1	B43L-005
1887	1	A01S-005
1888	241	H04W-000
1889	526	H04W-028
1890	438	H04W-072
1891	145	H04W-074
1892	847	H04W-076
1893	406	H04W-080
1894	22	B41M-000
1895	24	B65G-025
1896	3	G10F-003
1897	1	A61A-001
1898	27	A61P-005
1899	10	F25B-039
1900	2	G10L-001
1901	38	G02B-017
1902	6	G02B-025
1903	12	A47B-023
1904	1	B41L-029
1905	24	E05B-037
1906	2	G06J-015
1907	54	G01F-003
1908	11	F01C-001
1909	7	F01C-021
1910	14	F04C-002
1911	13	F04C-018
1912	45	B65B-003
1913	14	B65B-037
1914	1	C11B-027
1915	5	G12B-005
1916	26	I00N-000
1917	21	E21C-035
1918	5	F16L-021
1919	1	C06K-015
1920	21	A01J-005
1921	1	A01J-009
1922	40	A61G-007
1923	8	F26B-013
1924	3	F26B-019
1925	16	B26D-001
1926	14	G03D-003
1927	97	B64C-019
1928	5	G03G-007
1929	4	H03H-002
1930	19	B29B-007
1931	3	B29D-031
1932	13	H01H-037
1933	12	H01H-071
1934	4	B22C-013
1935	7	B65C-000
1936	24	B01D-061
1937	1	C03B-031
1938	2	G03C-000
1939	37	E02D-029
1940	1	G06N-019
1941	16	C08L-023
1942	34	H05B-041
1943	8	B01L-011
1944	11	G06C-015
1945	31	A63B-037
1946	27	A63B-045
1947	15	G01H-009
1948	10	E04G-003
1949	1	G01B-070
1950	8	G21H-005
1951	122	A01B-079
1952	1	A63K-000
1953	9	C09C-001
1954	141	B62D-011
1955	2	B21C-001
1956	5	B21C-047
1957	1	B21H-009
1958	8	E04F-017
1959	32	G01H-011
1960	75	H02P-006
1961	1	B61D-049
1962	18	H03H-005
1963	2	E01C-021
1964	11	E04D-001
1965	48	B60Q-005
1966	22	C12N-007
1967	4	A47B-073
1968	3	F25D-001
1969	1	D06H-001
1970	6	G04C-019
1971	205	F02C-007
1972	10	F16C-032
1973	433	B60L-015
1974	90	F16H-009
1975	1	G01B-101
1976	2	C07M-021
1977	23	C01B-003
1978	5	C07C-045
1979	1	F42C-009
1980	4	F42C-015
1981	2	F42C-017
1982	17	B62D-017
1983	3	D06C-023
1984	5	B42F-003
1985	15	B42F-013
1986	2	D21C-000
1987	6	D21C-003
1988	24	C12P-001
1989	8	H03B-027
1990	115	B64F-001
1991	2	G04F-011
1992	2	B61D-009
1993	18	B61F-005
1994	86	A61B-018
1995	149	A61F-009
1996	23	B65H-033
1997	6	B65H-041
1998	48	E01C-019
1999	59	E01C-023
2000	25	B61L-019
2001	21	F16D-031
2002	45	C30B-029
2003	18	E21F-001
2004	3	B60J-000
2005	6	E05C-017
2006	65	G01L-017
2007	23	F25D-025
2008	1	G10G-005
2009	53	E02B-001
2010	6	A47J-047
2011	5	B22D-019
2012	14	B22D-027
2013	16	B22F-005
2014	13	B28B-007
2015	3	B32B-019
2016	5	B62D-107
2017	1	B62D-135
2018	18	G10F-001
2019	16	F24H-009
2020	1	B41M-009
2021	15	G06C-021
2022	1	B42D-201
2023	16	B01L-009
2024	24	B42D-005
2025	33	B29C-000
2026	3	B65B-053
2027	3	H03K-029
2028	24	B42D-009
2029	34	E06B-009
2030	11	B21D-001
2031	4	B41B-025
2032	108	B65B-035
2033	57	B65H-031
2034	52	F01N-009
2035	215	B64D-047
2036	7	G05G-000
2037	29	B41B-015
2038	9	B41L-043
2039	16	F21V-009
2040	71	G04G-005
2041	1	G06G-021
2042	63	F15B-011
2043	31	H01B-000
2044	3	B03B-007
2045	1	G06H-001
2046	2	E01B-015
2047	5	H01C-017
2048	32	F01M-011
2049	4	C07C-065
2050	11	C07C-229
2051	8	C07C-235
2052	5	C07C-271
2053	1	C07C-281
2054	1	C07G-014
2055	5	C30B-023
2056	2	B41B-013
2057	38	A61M-025
2058	1	G07F-012
2059	1	G07F-157
2060	46	D21F-007
2061	37	D21G-009
2062	2	F16C-025
2063	1	F16D-101
2064	2	F16D-103
2065	3	F16D-109
2066	3	F16D-113
2067	16	H01H-085
2068	33	H01Q-019
2069	89	G08G-000
2070	1	G06K-051
2071	2	G01B-121
2072	17	B63B-001
2073	261	B63B-009
2074	28	B65D-091
2075	22	H01F-001
2076	5	H01F-003
2077	1	H01F-011
2078	22	H01F-017
2079	80	H01F-027
2080	74	H01F-041
2081	141	G01K-013
2082	2	D02G-001
2083	3	F01K-021
2084	34	F22B-037
2085	38	H02H-001
2086	6	B62D-121
2087	58	G09F-025
2088	33	B28B-001
2089	4	B29C-044
2090	15	C07H-019
2091	350	C40B-030
2092	55	C40B-060
2093	5	G01Q-060
2094	351	H04W-036
2095	15	B66B-013
2096	5	B21C-037
2097	5	B21D-009
2098	7	C07C-215
2099	32	C07D-000
2100	1	C07D-203
2101	17	C07D-211
2102	1	C07D-229
2103	6	C07D-257
2104	7	D21C-007
2105	1	D21D-005
2106	10	B29C-031
2107	6	B60R-005
2108	10	F02B-027
2109	14	G01H-013
2110	21	H03D-013
2111	2	G04B-003
2112	6	G04B-017
2113	1	D06N-003
2114	46	B65F-001
2115	17	H01J-017
2116	12	F04D-017
2117	10	F04D-019
2118	140	F04D-029
2119	1	G07F-151
2120	5	B22D-041
2121	2	C21B-000
2122	2	C21C-000
2123	23	C08K-005
2124	4	C08L-069
2125	2	C08L-071
2126	6	B65H-045
2127	20	B05C-021
2128	5	A01G-005
2129	8	G60F-015
2130	1	A04M-001
2131	73	G08B-006
2132	1	H04M-002
2133	94	G05G-001
2134	10	F02D-025
2135	3	B02C-015
2136	25	G01N-022
2137	12	B42F-007
2138	16	D04B-001
2139	36	D04B-035
2140	10	B65H-085
2141	10	G05F-000
2142	2	H04B-070
2143	76	B65G-057
2144	4	G10K-009
2145	4	G60F-007
2146	10	H04R-023
2147	73	F16H-048
2148	46	B60S-001
2149	9	A47G-000
2150	207	B60K-001
2151	13	B60K-008
2152	14	B66B-011
2153	38	C21C-005
2154	74	G01M-005
2155	42	H01Q-015
2156	1	H02K-027
2157	8	B23F-005
2158	1	A41H-009
2159	4	A41H-031
2160	57	A61C-011
2161	5	A61B-050
2162	19	A63J-005
2163	9	C08J-000
2164	20	B05B-015
2165	9	C30B-028
2166	2	G04C-001
2167	1	H04F-001
2168	48	H01H-047
2169	3	F04F-005
2170	20	G06D-007
2171	1	A04B-015
2172	19	F25B-001
2173	11	C22C-001
2174	11	E03B-003
2175	12	E03F-007
2176	1	A61D-031
2177	24	C07D-405
2178	4	C07D-407
2179	17	C07D-409
2180	1	C07D-501
2181	6	C07D-519
2182	1	C07D-521
2183	5	B63B-022
2184	5	C07C-017
2185	3	C07C-021
2186	77	H04B-013
2187	9	H04J-007
2188	47	H01P-005
2189	22	F16K-037
2190	19	B23K-001
2191	7	F17C-011
2192	7	G21C-023
2193	2	C12C-001
2194	9	C23C-002
2195	2	H03F-009
2196	6	F16D-007
2197	1	B23C-007
2198	22	B23Q-001
2199	15	B23Q-016
2200	3	B43M-007
2201	33	B65B-043
2202	2	A41B-011
2203	7	A41C-003
2204	7	E04G-001
2205	83	B41F-001
2206	8	C07C-211
2207	1	C07C-295
2208	4	A47K-000
2209	41	A61F-000
2210	82	A61F-013
2211	7	A61F-015
2212	1	E05D-001
2213	9	H01K-003
2214	160	C12Q-000
2215	28	H04S-000
2216	46	A61M-015
2217	1	C10F-005
2218	1	A61J-083
2219	224	B65D-083
2220	2	H04B-012
2221	29	C21B-005
2222	11	C21C-001
2223	11	B63B-003
2224	108	B62D-037
2225	20	G06F-169
2226	55	A01G-025
2227	129	G08B-019
2228	1	H04T-003
2229	1	F24B-015
2230	56	H05B-006
2231	6	B29L-023
2232	5	E04H-015
2233	42	F24F-007
2234	30	H02M-005
2235	4	A44C-021
2236	2	G08C-001
2237	12	F03B-015
2238	31	F02D-000
2239	4	G06H-000
2240	80	B61L-015
2241	34	B65B-059
2242	192	B60K-037
2243	22	A01D-091
2244	20	E01F-009
2245	6	B23C-005
2246	1	H03L-071
2247	27	F02N-017
2248	2	E06F-017
2249	9	H01J-011
2250	3	E03B-005
2251	1408	H04W-084
2252	13	C08J-009
2253	27	H01M-000
2254	10	A63B-015
2255	21	A47C-001
2256	12	E05B-053
2257	1	B42C-000
2258	9	A63H-029
2259	5	A01C-017
2260	24	A63H-013
2261	1	B41J-034
2262	55	C02F-003
2263	31	B64C-011
2264	21	G01B-013
2265	5	H04N-070
2266	4	F25B-009
2267	1	H06K-011
2268	111	F02D-028
2269	36	G01K-015
2270	6	B42D-107
2271	471	H04W-092
2272	2	H06F-011
2273	2	D01B-001
2274	2	D01D-001
2275	1	D01G-009
2276	34	C09D-007
2277	1	G06N-017
2278	1	H01H-069
2279	17	D21F-001
2280	4	D21H-011
2281	5	B29B-009
2282	17	B60T-015
2283	5	F16K-051
2284	11	G06F-093
2285	6	A45C-003
2286	5	H02H-006
2287	26	H04L-021
2288	280	B62D-015
2289	57	A61P-011
2290	102	A61P-025
2291	84	A61P-029
2292	12	A61P-039
2293	4	C07C-205
2294	4	C07C-275
2295	1	C07C-315
2296	4	C07D-223
2297	3	C07D-243
2298	23	C07D-403
2299	26	C07D-417
2300	1	C07K-211
2301	48	F16D-065
2302	15	G01G-001
2303	29	G01L-011
2304	1	G17L-011
2305	78	A61K-035
2306	44	F01D-017
2307	38	B65D-081
2308	23	H04R-017
2309	18	H04R-019
2310	32	H04R-031
2311	6	B41F-003
2312	1	H01L-028
2313	30	B06B-001
2314	8	H01H-023
2315	12	H02K-033
2316	10	B01D-009
2317	1	C10G-073
2318	6	E21B-037
2319	530	E21B-049
2320	24	B65F-003
2321	12	H02K-017
2322	5	G04B-000
2323	97	B25J-011
2324	4	B66F-003
2325	56	G02B-023
2326	123	A61K-048
2327	4	G06P-017
2328	1	G06R-009
2329	29	B66F-017
2330	17	C09J-007
2331	7	C09J-011
2332	118	C40B-040
2333	191	H04S-003
2334	7	A23N-017
2335	84	B65B-005
2336	1	G10A-003
2337	2	A41C-005
2338	55	B63B-049
2339	99	B63G-008
2340	9	F23N-001
2341	3	B29L-022
2342	11	F02K-009
2343	11	G01H-005
2344	10	B64C-015
2345	2	F16N-011
2346	15	A61M-029
2347	4	B23F-017
2348	4	B23F-019
2349	99	F16H-055
2350	1	A22C-007
2351	10	A22C-018
2352	10	A22C-025
2353	8	B65B-031
2354	23	B65B-011
2355	5	H01J-019
2356	3	B42D-019
2357	20	B67B-007
2358	16	B67C-003
2359	8	H03K-011
2360	2	G06C-023
2361	2	B31D-003
2362	16	B09B-001
2363	20	C30B-007
2364	1	B41G-000
2365	1	G06F-091
2366	6	E03B-011
2367	121	B65D-025
2368	12	C22C-038
2369	6	C23C-008
2370	32	F16C-033
2371	16	E21B-019
2372	58	G03B-029
2373	3	A63B-017
2374	4	A41B-001
2375	3	D05C-015
2376	2	D06F-019
2377	63	E21D-009
2378	37	C07K-002
2379	65	E21B-021
2380	4	D01H-000
2381	1	D01H-009
2382	2	D01H-015
2383	25	G01F-013
2384	14	A61N-007
2385	16	F24D-003
2386	7	G06E-017
2387	4	D04B-039
2388	37	H03G-009
2389	22	A01N-025
2390	6	A01P-007
2391	19	H01R-025
2392	3	F23D-011
2393	2	H04L-002
2394	21	F16F-007
2395	183	B21D-022
2396	2	B23D-031
2397	16	B60L-008
2398	68	E21B-000
2399	1	F21S-003
2400	13	G05D-025
2401	22	H02N-006
2402	15	C30B-015
2403	2	A61G-009
2404	1	C09B-061
2405	5	G06F-004
2406	1	B23K-027
2407	3	G01S-009
2408	1	C06K-007
2409	2	A04L-009
2410	8	D04H-003
2411	13	B65H-063
2412	13	B62L-003
2413	51	B62M-025
2414	1	G10R-031
2415	15	H03J-005
2416	9	B60N-005
2417	1	H04Q-017
2418	6	A63J-001
2419	45	F21V-033
2420	4	G01G-015
2421	1	D06B-015
2422	3	D06C-003
2423	1	D06C-005
2424	15	G02C-005
2425	36	G11B-009
2426	3	G06H-009
2427	99	A61C-003
2428	128	A61C-007
2429	4	G08B-011
2430	1	H04H-015
2431	58	B32B-005
2432	10	E02B-009
2433	25	A61J-000
2434	10	F17C-005
2435	40	F17C-013
2436	19	G01G-021
2437	4	G03D-017
2438	1	F21S-015
2439	3	B08B-000
2440	4	B25B-027
2441	1	H04G-009
2442	4	B60C-113
2443	7	B01J-027
2444	4	C07C-002
2445	2	G06K-006
2446	25	B05B-013
2447	1	A46B-003
2448	1	B01B-007
2449	5	B01D-019
2450	15	B63H-011
2451	16	C01B-031
2452	1	C06C-001
2453	2	C06D-005
2454	8	C07C-001
2455	5	C07C-004
2456	11	C07C-005
2457	7	C07C-027
2458	9	C10G-009
2459	4	C10J-001
2460	12	C10J-003
2461	9	C21B-013
2462	11	C21C-007
2463	17	F02C-003
2464	1	F02C-005
2465	31	F02C-006
2466	11	F02G-001
2467	132	H01M-008
2468	5	A47L-000
2469	8	E04C-001
2470	16	F16D-000
2471	11	H02H-000
2472	11	E03F-003
2473	2	G04L-009
2474	673	H04W-048
2475	14	F16H-035
2476	1	H14N-007
2477	6	F16H-053
2478	6	C07C-011
2479	18	A41D-027
2480	8	C06F-017
2481	44	A01G-009
2482	3	B27B-017
2483	4	H03J-000
2484	24	H03J-001
2485	29	F16H-015
2486	2	E05D-009
2487	10	E05D-011
2488	15	B65B-007
2489	27	B60R-099
2490	16	B62D-063
2491	17	H01H-000
2492	32	B01D-015
2493	4	G06F-006
2494	1	C30B-031
2495	2	B42D-207
2496	4	F24H-003
2497	1	C10G-005
2498	4	F25J-001
2499	11	F02P-011
2500	8	F16K-027
2501	2	F16K-049
2502	43	F24H-001
2503	21	B64G-003
2504	40	B65H-037
2505	1	G05B-012
2506	9	G03H-003
2507	5	G03H-005
2508	16	A47B-000
2509	3	A47B-001
2510	7	A47B-049
2511	54	B60T-001
2512	5	H04N-057
2513	32	G06F-094
2514	6	A44C-025
2515	15	A44C-027
2516	25	E02B-007
2517	6	H02B-005
2518	8	A61H-019
2519	6	B65G-039
2520	1	F27D-023
2521	8	G01R-003
2522	21	E04C-002
2523	6	A01B-067
2524	4	B65F-000
2525	34	H01R-004
2526	13	B05B-017
2527	2	C07C-037
2528	7	B60C-000
2529	21	B60T-011
2530	9	H01F-000
2531	16	F25B-041
2532	6	C08F-004
2533	1	G06B-009
2534	2	G06B-011
2535	18	H02K-005
2536	9	H04M-013
2537	61	H02P-021
2538	4	F03G-004
2539	1	G06J-007
2540	1	B31D-000
2541	43	B65D-027
2542	14	B01J-020
2543	25	C08L-101
2544	1	A61F-090
2545	43	H01M-004
2546	9	B60C-001
2547	1	C08L-007
2548	5	C08L-009
2549	6	C08L-021
2550	42	H01Q-007
2551	1	H63F-009
2552	18	B01J-000
2553	13	B01J-023
2554	12	E04B-000
2555	14	H04R-007
2556	1	A11K-031
2557	3	C07C-239
2558	4	C07C-321
2559	11	C07C-323
2560	2	C07C-327
2561	18	C07D-213
2562	10	C07D-277
2563	2	C07D-327
2564	2	C07D-339
2565	20	C07D-471
2566	32	C07D-487
2567	13	C07D-495
2568	7	F27B-003
2569	3	F27D-000
2570	5	F27D-001
2571	2	F27D-013
2572	16	C02F-009
2573	14	C08G-018
2574	8	C08G-065
2575	3	H04B-072
2576	1	C01D-213
2577	1	C07B-039
2578	2	B41L-017
2579	2	F26B-000
2580	9	F26B-003
2581	1	G11B-058
2582	5	B01D-001
2583	8	E02B-013
2584	91	A61M-031
2585	7	B08B-015
2586	26	B65G-053
2587	17	C07D-413
2588	3	F01D-007
2589	3	F01P-000
2590	17	F01P-005
2591	5	F04D-000
2592	22	F04D-025
2593	9	G06G-019
2594	1	H01J-033
2595	11	F02D-007
2596	15	H01H-011
2597	2	B29C-017
2598	8	C09J-005
2599	1	C10C-001
2600	3	C10C-003
2601	3	C10G-003
2602	1	C10G-027
2603	1	D01F-000
2604	4	D01F-009
2605	1	D01F-011
2606	2	G02N-027
2607	1	G06F-023
2608	4	B29K-021
2609	5	B29L-030
2610	7	B29C-073
2611	62	B64C-025
2612	3	B02B-005
2613	10	B21B-027
2614	2	C08F-214
2615	2	C09D-127
2616	8	G01G-005
2617	1	G01H-019
