14733;204;717;965;98
14734;204;133;176;76
14735;386;811;875;2
14736;17;139;101;24
14737;273;207;529;11
14738;535;219;16;37
14739;881;981;274;3
14740;770;85;441;77
14741;486;250;361;53
14742;384;150;706;1
14743;387;481;695;64
14744;452;689;8;70
14745;866;312;57;90
14746;277;989;695;93
14747;669;665;774;28
14748;606;898;300;28
14749;203;493;167;79
14750;590;204;263;58
14751;114;717;971;77
14752;771;409;336;14
14753;846;899;234;52
14754;340;482;546;17
14755;34;480;706;80
14756;104;948;961;6
14757;104;92;621;55
14758;505;72;714;99
14759;225;748;863;4
14760;976;364;362;58
14761;650;657;822;36
14762;505;515;718;2
14763;413;289;632;85
14764;28;306;670;8
14765;798;907;237;92
14766;155;664;742;71
14767;805;484;370;2
14768;403;750;65;44
14769;240;488;250;87
14770;840;880;228;93
14771;760;124;455;100
14772;329;707;35;15
14773;983;672;153;59
14774;836;230;275;73
14775;401;718;833;96
14776;225;167;134;29
14777;306;726;900;33
14778;816;241;856;100
14779;535;28;499;35
14780;598;735;318;67
14781;622;491;904;47
14782;45;310;160;100
14783;935;129;514;50
14784;380;657;451;28
14785;34;634;401;9
14786;552;908;316;25
14787;58;6;535;22
14788;110;616;893;49
14789;814;818;714;40
14790;56;513;914;4
14791;288;749;231;89
14792;590;32;868;17
14793;485;954;506;68
14794;613;314;41;84
14795;877;930;869;42
14796;872;707;640;80
14797;91;335;618;63
14798;9;999;949;36
14799;239;334;56;31
14800;123;539;955;73
14801;501;272;886;76
14802;284;740;587;49
14803;913;607;526;30
14804;141;772;722;64
14805;948;286;617;76
14806;253;569;180;6
14807;606;998;839;81
14808;324;552;111;89
14809;174;518;975;80
14810;725;681;820;70
14811;965;741;529;69
14812;611;321;588;95
14813;365;32;855;91
14814;427;433;354;57
14815;758;250;981;55
14816;510;292;810;30
14817;442;493;552;68
14818;779;562;595;84
14819;172;538;301;9
14820;393;827;574;33
14821;740;537;19;29
14822;828;187;690;43
14823;255;922;758;5
14824;126;411;373;50
14825;643;972;413;44
14826;952;612;140;32
14827;723;170;44;65
14828;342;389;616;81
14829;640;378;30;41
14830;296;314;417;53
14831;452;204;879;7
14832;376;286;46;56
14833;120;762;93;21
14834;756;322;835;5
14835;801;523;420;2
14836;1;575;176;17
14837;493;826;134;77
14838;28;265;330;44
14839;178;956;147;91
14840;858;620;972;80
14841;880;158;146;26
14842;23;713;337;57
14843;877;439;307;98
14844;719;822;819;97
14845;790;765;509;7
14846;113;291;820;27
14847;473;642;562;62
14848;437;965;429;49
14849;407;280;396;40
14850;578;305;402;49
14851;696;756;696;78
14852;312;122;770;26
14853;124;983;762;12
14854;361;129;277;81
14855;394;292;541;75
14856;459;828;986;79
14857;789;781;784;53
14858;208;396;746;90
14859;851;95;281;67
14860;408;861;165;19
14861;852;526;692;34
14862;615;604;45;5
14863;787;144;316;79
14864;684;317;166;40
14865;383;78;989;88
14866;823;199;851;48
14867;854;708;293;88
14868;201;489;461;100
14869;380;6;277;64
14870;666;565;295;63
14871;699;192;100;43
14872;643;686;200;39
14873;719;319;248;46
14874;613;132;173;19
14875;319;764;713;90
14876;432;763;29;59
14877;795;538;100;75
14878;752;607;944;72
14879;327;876;440;41
14880;857;504;849;4
14881;239;64;781;77
14882;227;137;83;6
14883;261;776;256;88
14884;417;312;222;11
14885;273;392;825;38
14886;572;897;653;48
14887;660;634;598;4
14888;787;435;764;26
14889;777;836;575;12
14890;148;448;733;56
14891;292;626;687;41
14892;34;202;358;30
14893;912;730;808;83
14894;923;611;273;52
14895;48;890;973;57
14896;570;670;56;31
14897;441;658;644;18
14898;357;561;209;36
14899;377;710;429;87
14900;950;280;689;28
14901;438;258;968;22
14902;74;954;234;77
14903;347;301;272;21
14904;294;57;582;2
14905;129;467;15;30
14906;448;89;625;39
14907;725;461;585;69
14908;150;184;554;98
14909;869;133;631;87
14910;17;223;302;89
14911;97;456;113;51
14912;657;138;968;25
14913;341;422;402;29
14914;783;798;621;30
14915;890;620;876;92
14916;525;733;936;79
14917;777;346;468;29
14918;566;123;463;18
14919;920;697;874;36
14920;364;856;606;74
14921;690;486;320;61
14922;721;160;643;7
14923;486;723;196;60
14924;565;949;732;20
14925;879;198;484;48
14926;441;854;620;4
14927;997;488;729;41
14928;383;777;734;62
14929;995;317;318;52
14930;514;718;319;52
14931;901;629;821;34
14932;907;972;504;21
14933;775;502;963;22
14934;693;41;487;23
14935;135;682;451;21
14936;442;815;484;85
14937;641;958;316;17
14938;52;623;46;26
14939;871;647;679;87
14940;988;839;436;72
14941;717;7;484;65
14942;503;226;628;69
14943;670;295;773;10
14944;801;510;341;40
14945;952;671;453;92
14946;861;64;446;39
14947;871;628;168;39
14948;167;756;902;77
14949;589;244;406;59
14950;117;822;472;34
14951;647;249;850;22
14952;555;30;22;65
14953;336;161;911;57
14954;216;903;358;96
14955;511;589;720;42
14956;276;871;795;56
14957;889;697;785;8
14958;753;876;257;98
14959;908;112;689;83
14960;508;588;916;45
14961;465;812;58;64
14962;181;414;26;81
14963;984;51;881;72
14964;458;166;886;7
14965;544;451;211;32
14966;238;351;119;4
14967;180;932;411;72
14968;17;522;174;89
14969;725;651;522;98
14970;93;866;296;2
14971;161;738;464;58
14972;908;140;858;93
14973;876;207;362;4
14974;283;391;800;19
14975;838;920;699;50
14976;74;923;629;17
14977;29;735;447;55
14978;270;98;861;94
14979;441;383;19;32
14980;130;597;102;26
14981;454;679;810;24
14982;775;187;755;58
14983;526;551;541;8
14984;233;934;319;79
14985;534;63;895;44
14986;954;758;821;21
14987;341;87;313;80
14988;801;280;888;67
14989;264;61;956;48
14990;824;140;902;16
14991;419;475;589;39
14992;291;150;714;8
14993;103;497;391;42
14994;385;659;105;65
14995;707;257;977;8
14996;289;843;11;23
14997;8;808;563;27
14998;953;782;112;35
14999;613;276;589;96
15000;89;499;619;51
15001;851;708;804;75
15002;999;310;348;79
15003;650;935;455;11
15004;809;960;611;37
15005;823;746;716;64
15006;72;74;924;79
15007;100;554;983;82
15008;729;26;786;67
15009;4;215;278;93
15010;438;990;923;76
15011;441;763;82;21
15012;909;947;517;68
15013;569;653;905;58
15014;120;629;754;2
15015;373;107;75;26
15016;638;618;884;81
15017;699;103;652;56
15018;847;677;519;29
15019;946;127;757;74
15020;959;779;896;59
15021;805;749;932;52
15022;875;94;115;15
15023;650;444;828;15
15024;168;96;811;72
15025;259;21;326;100
15026;498;661;206;15
15027;670;850;942;79
15028;892;590;253;98
15029;295;212;794;32
15030;326;813;233;52
15031;229;200;68;66
15032;645;791;568;5
15033;229;806;607;19
15034;694;92;9;4
15035;429;574;828;55
15036;907;848;49;42
15037;634;272;422;33
15038;986;472;250;25
15039;9;691;868;16
15040;366;750;253;38
15041;968;962;880;37
15042;824;138;840;67
15043;816;108;285;9
15044;298;539;877;28
15045;778;458;468;39
15046;841;460;439;93
15047;364;314;273;5
15048;865;942;241;84
15049;817;201;536;32
15050;667;287;794;50
15051;683;517;430;60
15052;587;239;490;78
15053;928;511;353;90
15054;43;633;528;25
15055;245;996;37;92
15056;177;859;277;77
15057;571;649;689;88
15058;711;971;211;93
15059;265;242;662;21
15060;160;866;167;21
15061;66;961;764;88
15062;560;536;647;85
15063;412;457;771;21
15064;633;212;157;36
15065;730;67;446;35
15066;805;667;311;28
15067;914;741;273;2
15068;572;600;458;11
15069;259;330;229;24
15070;772;80;636;73
15071;134;647;31;17
15072;136;798;161;55
15073;566;998;725;53
15074;900;144;272;73
15075;553;950;345;44
15076;738;32;86;65
15077;450;260;473;100
15078;944;160;232;41
15079;722;777;1000;12
15080;313;963;513;49
15081;118;616;439;63
15082;543;84;594;79
15083;157;773;741;34
15084;474;490;550;71
15085;461;275;486;95
15086;310;532;427;72
15087;558;508;251;95
15088;991;746;45;55
15089;269;452;867;79
15090;564;890;150;28
15091;601;853;204;71
15092;265;859;98;28
15093;496;503;334;12
15094;331;374;879;4
15095;217;974;609;77
15096;448;287;90;63
15097;848;881;8;9
15098;844;142;994;40
15099;538;176;554;75
15100;947;656;475;77
15101;162;178;212;34
15102;179;845;425;10
15103;96;634;122;56
15104;160;635;585;66
15105;879;802;926;58
15106;48;162;532;87
15107;81;496;388;51
15108;378;355;959;95
15109;36;99;864;47
15110;768;377;162;76
15111;989;923;892;99
15112;578;726;652;95
15113;980;659;340;77
15114;822;361;591;94
15115;921;811;201;60
15116;968;58;814;53
15117;408;210;564;59
15118;464;160;213;30
15119;885;397;312;18
15120;510;778;180;67
15121;293;82;696;24
15122;844;312;123;29
15123;143;914;546;81
15124;280;869;110;19
15125;909;139;753;58
15126;772;830;365;79
15127;64;624;694;72
15128;59;604;868;2
15129;847;262;391;89
15130;819;879;475;91
15131;683;559;700;36
15132;645;653;521;69
15133;579;55;388;36
15134;614;910;595;10
15135;934;147;584;82
15136;802;417;659;67
15137;542;207;442;50
15138;258;171;869;69
15139;800;983;147;57
15140;964;211;240;35
15141;934;489;110;9
15142;295;49;615;69
15143;862;7;703;35
15144;196;697;757;5
15145;887;904;428;53
15146;264;643;700;50
15147;459;6;412;12
15148;304;102;43;35
15149;667;637;334;53
15150;868;558;909;9
15151;361;101;548;29
15152;570;647;319;91
15153;225;629;182;14
15154;510;841;442;70
15155;770;122;600;21
15156;323;435;475;1
15157;808;696;204;71
15158;221;717;737;66
15159;972;792;900;34
15160;209;404;158;99
15161;112;622;321;42
15162;544;689;286;74
15163;803;795;426;7
15164;656;441;560;6
15165;311;981;567;32
15166;33;577;36;78
15167;269;927;815;75
15168;952;488;286;20
15169;91;943;443;16
15170;891;258;194;75
15171;707;641;930;70
15172;678;140;980;34
15173;634;369;929;29
15174;443;444;56;41
15175;398;369;486;8
15176;372;897;875;2
15177;620;151;280;18
15178;159;702;898;96
15179;693;21;25;74
15180;393;236;984;92
15181;983;327;421;45
15182;455;162;897;91
15183;973;297;85;2
15184;620;39;425;93
15185;384;281;411;65
15186;583;494;162;85
15187;720;880;97;36
15188;525;884;333;4
15189;946;478;216;100
15190;562;194;480;4
15191;934;284;692;92
15192;227;714;800;65
15193;934;961;730;70
15194;535;23;421;37
15195;594;39;206;96
15196;605;186;27;59
15197;693;841;474;87
15198;207;749;99;16
15199;534;774;455;98
15200;585;730;910;95
15201;860;931;811;75
15202;178;113;205;100
15203;881;720;246;74
15204;406;609;80;54
15205;352;436;259;67
15206;259;796;395;6
15207;623;967;471;41
15208;498;188;521;38
15209;656;346;87;36
15210;812;387;966;98
15211;621;377;952;69
15212;977;887;432;74
15213;318;515;802;8
15214;640;17;734;41
15215;541;461;332;98
15216;802;263;106;91
15217;985;514;806;66
15218;834;707;574;96
15219;264;470;122;46
15220;757;691;676;77
15221;776;43;528;91
15222;151;932;644;54
15223;247;907;611;58
15224;519;272;737;12
15225;857;52;547;90
15226;33;153;619;93
15227;59;420;220;72
15228;398;413;8;5
15229;912;737;684;69
15230;275;923;197;11
15231;496;154;972;33
15232;391;695;720;87
15233;406;912;33;56
15234;430;840;969;50
15235;977;800;658;52
15236;592;227;606;22
15237;718;473;552;10
15238;666;159;678;39
15239;348;160;689;36
15240;945;796;799;87
15241;864;824;330;9
15242;432;659;11;33
15243;691;151;50;87
15244;887;485;447;85
15245;976;357;448;14
15246;218;352;687;25
15247;897;159;236;84
15248;292;885;179;86
15249;412;869;207;69
15250;214;903;11;53
15251;573;674;571;62
15252;364;855;459;40
15253;910;773;761;86
15254;821;66;680;59
15255;447;126;56;21
15256;861;473;170;68
15257;67;656;277;63
15258;483;811;574;32
15259;546;415;661;90
15260;615;255;708;46
15261;540;947;986;34
15262;679;598;177;24
15263;182;383;784;42
15264;543;683;281;39
15265;914;651;371;52
15266;809;388;388;12
15267;280;219;66;99
15268;212;759;912;6
15269;158;930;434;65
15270;506;125;435;77
15271;697;997;626;53
15272;11;780;539;43
15273;303;900;769;70
15274;610;60;545;85
15275;433;673;42;51
15276;988;242;661;16
15277;691;759;307;89
15278;650;189;29;40
15279;308;21;457;51
15280;662;659;803;85
15281;850;650;563;94
15282;354;895;722;66
15283;770;498;962;48
15284;982;714;224;43
15285;911;733;125;16
15286;687;614;382;80
15287;425;518;881;44
15288;31;295;251;47
15289;778;702;942;69
15290;356;706;250;41
15291;126;25;806;56
15292;77;82;195;59
15293;419;825;840;91
15294;51;434;716;19
15295;461;72;653;18
15296;960;39;353;37
15297;136;876;727;11
15298;168;707;372;29
15299;362;291;465;91
15300;172;752;503;73
15301;718;920;688;79
15302;204;84;507;49
15303;112;360;166;24
15304;600;720;715;8
15305;578;678;43;35
15306;77;85;331;28
15307;198;958;277;38
15308;292;431;220;61
15309;727;903;21;80
15310;56;72;559;47
15311;352;981;741;33
15312;11;677;287;85
15313;671;438;308;40
15314;473;988;415;64
15315;640;254;381;60
15316;581;120;968;47
15317;432;951;190;43
15318;262;562;60;67
15319;806;801;916;37
15320;984;377;454;59
15321;157;875;915;25
15322;676;732;6;93
15323;371;175;302;96
15324;778;269;986;5
15325;226;909;866;27
15326;875;153;158;92
15327;623;542;401;92
15328;861;91;254;47
15329;604;509;911;25
15330;817;379;683;83
15331;863;474;213;15
15332;352;475;296;73
15333;400;779;122;10
15334;340;346;572;16
15335;654;384;836;15
15336;930;387;443;40
15337;487;440;33;41
15338;203;200;937;17
15339;864;734;310;63
15340;392;615;463;67
15341;290;706;905;90
15342;407;19;249;30
15343;687;150;278;92
15344;394;907;635;14
15345;569;742;121;100
15346;748;114;430;11
15347;360;531;811;85
15348;18;973;372;48
15349;418;209;226;46
15350;967;678;899;31
15351;320;530;15;90
15352;727;780;39;37
15353;591;376;486;33
15354;383;199;799;59
15355;29;795;444;69
15356;424;680;847;69
15357;639;162;955;59
15358;577;400;582;11
15359;177;836;643;72
15360;206;978;614;78
15361;118;946;460;79
15362;541;860;291;95
15363;635;248;881;15
15364;408;415;680;35
15365;750;557;379;25
15366;469;706;637;7
15367;713;285;37;99
15368;577;676;796;16
15369;332;25;27;32
15370;881;644;571;19
15371;589;105;259;91
15372;24;808;567;32
15373;399;529;607;3
15374;736;758;172;12
15375;655;309;339;19
15376;799;807;368;34
15377;144;478;626;36
15378;617;23;462;12
15379;815;783;480;38
15380;103;157;97;34
15381;647;674;505;26
15382;687;153;746;18
15383;546;92;156;60
15384;226;254;7;24
15385;528;123;827;37
15386;2;241;129;44
15387;560;380;611;31
15388;410;907;229;87
15389;215;987;83;6
15390;624;558;722;3
15391;641;522;967;1
15392;83;794;716;51
15393;356;1;116;12
15394;690;260;16;12
15395;234;147;222;62
15396;442;669;756;4
15397;905;971;886;30
15398;537;709;162;80
15399;211;400;5;9
15400;173;433;899;1
15401;744;491;473;39
15402;185;234;464;94
15403;408;18;125;6
15404;683;250;462;74
15405;163;989;502;6
15406;494;653;811;8
15407;200;911;970;98
15408;140;851;950;59
15409;995;680;180;50
15410;386;231;559;12
15411;703;720;782;13
15412;585;911;130;40
15413;915;718;198;94
15414;485;165;44;97
15415;993;494;945;27
15416;911;224;491;33
15417;73;775;461;30
15418;443;888;673;62
15419;840;273;831;16
15420;365;331;760;87
15421;63;791;667;58
15422;938;260;445;39
15423;326;690;469;24
15424;919;631;377;71
15425;979;83;967;23
15426;823;11;182;14
15427;780;348;990;50
15428;157;857;680;59
15429;953;907;657;57
15430;278;170;452;68
15431;709;694;360;56
15432;759;904;353;20
15433;224;966;688;59
15434;326;164;63;85
15435;902;555;681;76
15436;514;29;961;47
15437;23;599;831;63
15438;44;756;830;51
15439;968;283;663;23
15440;685;714;594;19
15441;847;515;495;82
15442;504;725;489;40
15443;990;901;554;60
15444;375;919;347;82
15445;65;945;696;56
15446;217;612;747;52
15447;297;801;747;68
15448;954;810;537;66
15449;675;890;117;8
15450;58;935;246;55
15451;937;36;78;53
15452;401;675;650;72
15453;923;60;609;86
15454;296;46;700;57
15455;994;481;498;18
15456;114;528;823;83
15457;454;28;631;7
15458;829;533;655;1
15459;118;381;21;26
15460;962;946;500;90
15461;391;154;345;92
15462;867;616;691;67
15463;929;222;688;80
15464;198;411;202;9
15465;437;203;264;17
15466;428;254;740;90
15467;462;600;128;21
15468;105;389;405;74
15469;513;527;229;71
15470;256;701;528;17
15471;449;877;59;38
15472;829;315;553;89
15473;940;79;843;12
15474;627;8;355;70
15475;672;389;239;40
15476;472;732;794;20
15477;906;988;975;69
15478;546;82;642;4
15479;5;54;703;98
15480;931;67;606;57
15481;755;96;549;38
15482;871;818;759;78
15483;837;841;452;72
15484;894;188;44;83
15485;794;242;168;97
15486;62;744;216;87
15487;386;751;574;51
15488;395;909;594;73
15489;871;814;931;44
15490;696;142;613;70
15491;844;258;82;51
15492;873;536;311;31
15493;237;990;67;25
15494;990;190;576;99
15495;746;762;828;10
15496;550;940;183;6
15497;530;424;146;64
15498;736;617;592;68
15499;782;635;459;94
15500;138;237;541;30
15501;623;290;561;45
15502;609;983;325;14
15503;440;16;960;88
15504;129;699;334;33
15505;898;222;676;72
15506;833;139;379;39
15507;366;266;379;85
15508;255;747;715;22
15509;485;40;232;47
15510;876;717;525;9
15511;412;405;336;29
15512;574;211;356;81
15513;593;490;345;97
15514;126;993;207;17
15515;947;620;716;96
15516;973;988;463;29
15517;274;441;177;62
15518;67;246;829;8
15519;105;356;679;61
15520;411;810;770;4
15521;393;734;282;81
15522;330;450;828;9
15523;745;983;100;72
15524;867;280;867;95
15525;485;979;546;37
15526;93;157;361;60
15527;219;426;584;88
15528;756;142;927;61
15529;772;296;698;17
15530;308;208;626;52
15531;740;218;288;90
15532;192;505;414;32
15533;833;381;435;90
15534;773;111;138;49
15535;148;521;785;65
15536;326;698;194;73
15537;427;894;701;22
15538;789;330;967;65
15539;297;364;656;91
15540;611;508;602;81
15541;901;565;579;71
15542;214;607;324;46
15543;955;446;770;34
15544;548;736;678;78
15545;92;458;632;6
15546;848;409;403;36
15547;363;280;227;99
15548;87;339;778;17
15549;854;444;578;54
15550;697;255;800;53
15551;27;124;59;55
15552;759;173;409;69
15553;704;284;198;52
15554;583;606;405;36
15555;349;404;193;89
15556;32;408;147;80
15557;541;454;413;97
15558;190;685;86;16
15559;286;162;266;34
15560;393;574;677;61
15561;873;704;469;90
15562;491;858;403;78
15563;592;160;104;86
15564;931;638;778;90
15565;331;796;108;40
15566;348;879;253;65
15567;477;91;136;72
15568;815;598;477;81
15569;32;927;132;13
15570;597;679;37;20
15571;681;796;502;5
15572;201;448;37;23
15573;214;713;554;67
15574;55;627;606;51
15575;214;484;910;56
15576;821;792;195;76
15577;744;702;674;60
15578;559;753;110;6
15579;982;451;287;12
15580;305;437;938;81
15581;379;951;686;9
15582;358;452;167;29
15583;308;100;792;8
15584;465;228;905;54
15585;903;672;301;35
15586;497;222;987;3
15587;799;854;836;42
15588;377;329;167;77
15589;837;914;992;46
15590;228;405;762;90
15591;774;28;246;80
15592;665;67;582;46
15593;435;384;927;28
15594;306;476;924;28
15595;969;376;121;92
15596;249;946;459;10
15597;344;735;515;11
15598;914;181;870;73
15599;855;457;285;13
15600;307;557;680;3
15601;995;160;686;93
15602;393;780;916;3
15603;303;814;990;92
15604;856;376;622;63
15605;255;451;453;44
15606;413;975;911;99
15607;568;296;455;81
15608;760;71;373;53
15609;874;227;642;38
15610;4;970;210;1
15611;653;492;224;13
15612;640;923;443;80
15613;505;345;147;88
15614;850;983;946;37
15615;887;994;892;51
15616;820;526;920;96
15617;892;875;856;85
15618;574;803;922;35
15619;146;348;515;82
15620;318;429;776;36
15621;312;588;490;24
15622;317;463;905;56
15623;482;218;242;32
15624;180;132;562;46
15625;392;314;763;82
15626;40;645;875;80
15627;220;96;905;34
15628;197;597;410;51
15629;134;418;179;36
15630;31;966;463;20
15631;605;851;489;44
15632;41;520;878;63
15633;479;678;829;38
15634;693;687;352;43
15635;934;913;701;20
15636;821;906;891;41
15637;762;3;398;37
15638;583;757;433;35
15639;947;981;180;92
15640;447;615;154;68
15641;94;44;631;99
15642;277;432;225;2
15643;970;640;588;70
15644;796;447;685;1
15645;496;252;142;60
15646;952;912;888;15
15647;902;952;466;83
15648;321;574;986;100
15649;793;331;447;17
15650;919;695;670;42
15651;208;653;344;98
15652;97;495;402;66
15653;868;164;19;67
15654;569;66;925;33
15655;681;415;308;44
15656;373;475;40;50
15657;504;494;550;66
15658;175;310;750;7
15659;482;446;285;20
15660;275;972;405;34
15661;528;111;982;32
15662;950;531;286;100
15663;380;364;810;52
15664;136;332;542;88
15665;9;786;650;1
15666;598;911;25;3
15667;356;709;171;10
15668;645;333;559;37
15669;95;873;922;78
15670;351;834;668;41
15671;754;874;50;77
15672;699;376;325;71
15673;376;910;495;19
15674;303;940;295;58
15675;93;390;888;98
15676;662;752;247;49
15677;719;278;843;8
15678;550;376;773;72
15679;516;743;319;66
15680;358;556;855;69
15681;725;186;284;71
15682;739;966;716;100
15683;656;159;740;10
15684;632;867;633;62
15685;785;359;842;39
15686;97;937;897;16
15687;560;215;473;78
15688;106;771;761;53
15689;138;720;434;99
15690;879;514;985;22
15691;35;583;317;87
15692;505;397;771;70
15693;909;7;417;79
15694;286;393;563;63
15695;303;136;830;43
15696;780;892;130;30
15697;675;79;489;70
15698;94;578;143;74
15699;451;934;682;50
15700;358;661;593;16
15701;654;646;380;85
15702;434;406;610;79
15703;273;848;23;89
15704;115;496;398;92
15705;186;603;663;58
15706;126;983;331;18
15707;187;182;60;27
15708;142;312;775;3
15709;843;177;547;1
15710;674;191;86;62
15711;382;723;904;98
15712;561;202;211;80
15713;163;502;616;87
15714;679;393;987;34
15715;860;428;260;23
15716;875;644;619;18
15717;213;821;125;95
15718;85;288;482;97
15719;332;844;685;94
15720;391;944;561;24
15721;697;594;689;40
15722;724;924;708;58
15723;555;347;7;43
15724;136;365;651;38
15725;766;540;825;11
15726;423;240;41;38
15727;127;845;101;37
15728;667;505;504;63
15729;116;67;882;38
15730;240;511;659;65
15731;792;916;881;57
15732;283;629;516;31
15733;37;766;215;45
15734;946;279;474;64
15735;302;540;97;4
15736;844;71;139;34
15737;217;250;291;33
15738;693;414;159;8
15739;67;270;233;61
15740;43;962;620;39
15741;502;702;712;93
15742;707;130;893;31
15743;530;359;218;70
15744;389;400;811;10
15745;436;943;183;18
15746;427;154;992;90
15747;484;86;738;76
15748;19;357;409;34
15749;786;387;940;98
15750;272;967;570;23
15751;104;982;344;8
15752;738;949;824;29
15753;513;656;61;96
15754;488;463;602;94
15755;423;250;140;45
15756;897;256;899;15
15757;523;9;572;100
15758;149;85;865;57
15759;863;87;961;99
15760;100;279;411;18
15761;769;221;893;92
15762;255;294;381;74
15763;898;351;15;16
15764;385;962;388;72
15765;874;660;595;21
15766;822;756;872;29
15767;311;660;873;14
15768;265;587;397;89
15769;468;814;768;31
15770;290;229;598;71
15771;134;543;773;100
15772;581;548;140;29
15773;429;10;512;25
15774;520;134;643;4
15775;106;188;28;88
15776;265;375;542;22
15777;923;682;535;46
15778;773;412;792;66
15779;64;843;743;86
15780;956;235;300;58
15781;483;275;862;28
15782;262;556;1;100
15783;573;307;680;22
15784;406;64;355;58
15785;973;791;57;3
15786;237;249;765;13
15787;114;277;439;5
15788;26;158;469;24
15789;934;544;113;43
15790;998;105;86;21
15791;624;477;934;82
15792;773;468;378;62
15793;571;520;95;88
15794;427;871;730;73
15795;604;637;731;39
15796;622;185;879;67
15797;499;137;297;61
15798;220;484;544;81
15799;853;502;318;66
15800;857;227;273;94
15801;42;358;94;40
15802;109;459;827;83
15803;357;595;911;87
15804;686;419;613;69
15805;607;468;556;33
15806;660;921;244;40
15807;79;507;126;52
15808;915;224;141;33
15809;748;373;260;48
15810;665;341;582;81
15811;443;617;305;18
15812;750;935;238;50
15813;755;311;192;78
15814;918;542;998;14
15815;434;491;136;61
15816;348;162;809;94
15817;928;521;667;49
15818;332;68;752;33
15819;778;223;60;3
15820;79;803;641;33
15821;623;279;857;20
15822;171;940;714;31
15823;415;872;511;28
15824;199;209;591;74
15825;960;867;636;71
15826;22;428;380;74
15827;550;723;317;48
15828;318;479;173;48
15829;793;48;982;14
15830;367;746;776;88
15831;214;481;445;61
15832;590;801;111;54
15833;410;645;697;23
15834;91;45;666;71
15835;806;266;603;39
15836;496;475;695;22
15837;656;835;351;20
15838;714;73;529;34
15839;384;89;355;16
15840;264;799;977;81
15841;425;911;195;19
15842;117;894;339;7
15843;624;54;17;65
15844;111;799;521;61
15845;402;760;323;51
15846;481;233;299;54
15847;191;861;372;85
15848;441;121;695;55
15849;480;170;184;21
15850;496;749;654;44
15851;509;236;980;50
15852;935;707;733;33
15853;574;949;902;25
15854;892;893;948;5
15855;686;803;970;23
15856;1;17;517;15
15857;743;904;595;13
15858;829;585;616;44
15859;955;549;184;35
15860;47;15;846;15
15861;969;735;450;20
15862;151;508;258;64
15863;530;605;553;69
15864;285;608;72;85
15865;886;285;9;44
15866;654;365;945;72
15867;369;397;283;40
15868;538;831;855;79
15869;140;78;670;68
15870;582;515;638;94
15871;710;436;961;97
15872;579;981;678;32
15873;640;64;265;50
15874;730;383;863;96
15875;63;583;931;8
15876;997;132;78;70
15877;437;483;248;3
15878;355;1;677;13
15879;412;663;837;18
15880;238;244;859;49
15881;864;846;415;28
15882;453;292;31;14
15883;673;67;43;64
15884;745;335;299;26
15885;175;829;456;9
15886;822;456;396;57
15887;412;87;677;50
15888;711;236;707;10
15889;752;867;826;91
15890;449;610;467;48
15891;396;841;369;33
15892;613;625;93;52
15893;393;485;703;5
15894;540;572;303;34
15895;858;512;928;44
15896;67;323;240;38
15897;172;878;589;98
15898;300;430;71;44
15899;466;153;827;79
15900;906;697;648;56
15901;852;700;558;14
15902;392;840;553;48
15903;40;474;646;27
15904;600;103;872;98
15905;915;618;217;97
15906;116;817;39;99
15907;808;272;639;31
15908;625;244;449;82
15909;552;306;328;63
15910;488;236;215;50
15911;788;768;416;85
15912;819;28;505;39
15913;746;130;35;20
15914;854;542;650;49
15915;658;211;511;5
15916;617;892;609;56
15917;799;960;180;78
15918;979;825;417;19
15919;881;254;640;75
15920;622;493;127;30
15921;207;864;612;10
15922;452;604;211;55
15923;710;607;475;30
15924;666;726;437;53
15925;662;504;249;69
15926;486;761;810;4
15927;965;556;56;24
15928;575;956;511;76
15929;568;199;441;14
15930;409;547;15;49
15931;243;27;768;74
15932;595;4;736;17
15933;529;358;532;94
15934;253;568;448;44
15935;965;793;903;47
15936;224;815;269;64
15937;478;115;556;54
15938;579;48;743;95
15939;214;444;758;85
15940;817;997;542;24
15941;360;937;335;14
15942;440;275;256;10
15943;570;357;57;71
15944;854;42;935;91
15945;454;969;409;86
15946;52;968;835;13
15947;657;290;321;53
15948;13;956;773;56
15949;122;585;757;19
15950;604;922;27;64
15951;229;566;892;95
15952;609;534;268;30
15953;904;270;390;71
15954;164;268;73;95
15955;450;611;913;63
15956;543;249;337;40
15957;148;794;263;28
15958;781;40;497;25
15959;906;745;38;19
15960;978;260;617;58
15961;840;651;312;33
15962;568;246;805;88
15963;958;586;742;88
15964;637;161;136;97
15965;427;461;570;1
15966;778;436;513;28
15967;333;850;139;38
15968;233;389;394;17
15969;539;653;614;1
15970;342;896;596;23
15971;901;869;750;95
15972;715;609;523;34
15973;268;709;486;29
15974;212;999;809;99
15975;524;95;586;87
15976;683;993;807;70
15977;315;848;574;82
15978;744;399;582;56
15979;685;109;130;86
15980;987;570;508;17
15981;633;930;386;1
15982;445;285;578;60
15983;101;367;878;12
15984;994;118;981;20
15985;164;495;37;19
15986;166;545;115;88
15987;47;195;506;46
15988;283;537;648;73
15989;547;643;674;52
15990;350;95;304;55
15991;485;467;530;3
15992;95;110;948;42
15993;559;644;109;72
15994;543;571;219;24
15995;724;896;328;41
15996;780;384;864;21
15997;63;267;303;13
15998;37;881;642;8
15999;488;187;783;39
16000;563;55;825;95
16001;561;701;593;78
16002;913;572;898;13
16003;198;706;455;43
16004;643;183;487;95
